ncppb_number	identifier_raw	identifier_normalized	identifier_type	clause_type	clause_order	source_start	source_end	normalization_status	validation_status	identifier_strength	risk_level	search_eligible	review_reason	collision_strain_count	collision_strains
NCPPB 1471	A.C. Hayward B1603	ACHAYWARDB1603	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1471
NCPPB 1471	B1603	B1603	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1471
NCPPB 1472	A.C. Hayward B1601	ACHAYWARDB1601	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1472
NCPPB 1472	B1601	B1601	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1472
NCPPB 1473	A.C. Hayward B1559	ACHAYWARDB1559	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1473
NCPPB 1473	B1559	B1559	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1473
NCPPB 1475	A.C. Hayward B1479	ACHAYWARDB1479	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1475
NCPPB 1475	B1479	B1479	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1475
NCPPB 1482	A.C. Hayward B1741	ACHAYWARDB1741	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1482
NCPPB 1482	B1741	B1741	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1482
NCPPB 1495	LMG 8017	LMG8017	collection_number	collection_list	1	41	49	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1495
NCPPB 1495	G.E. Jones C398	GEJONESC398	source_reference_raw	isolated_by	2	79	94	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1495
NCPPB 1495	C398	C398	isolate_code	isolated_by	2	90	94	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1495
NCPPB 1560	R.A. Lelliott 479	RALELLIOTT479	source_reference_raw	isolated_by	1	29	46	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1560
NCPPB 1568	1	1	donor_reference	donor_reference	1	23	24	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 1568
NCPPB 1568	ex K.S.S. Eswaran	EXKSSESWARAN	source_reference_raw	isolated_by	2	54	71	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1568
NCPPB 1585	ICPB XOlll	ICPBXOLLL	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	review_required	strong	high	no	unrecognised_or_digit_free_collection_identifier	1	NCPPB 1585
NCPPB 1585	ICMP 5743	ICMP5743	collection_number	collection_list	1	53	62	comparison_only_no_source_edit	review_required	strong	high	no	identifier_collision	2	NCPPB 1585; NCPPB 1932
NCPPB 1585	LMG 797	LMG797	collection_number	collection_list	1	64	71	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1585
NCPPB 1585	CFBP 2286	CFBP2286	collection_number	collection_list	1	73	82	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1585
NCPPB 1585	ATCC 49072	ATCC49072	collection_number	collection_list	1	84	94	comparison_only_no_source_edit	review_required	strong	high	no	identifier_collision	2	NCPPB 1585; NCPPB 1932
NCPPB 1585	A.C. Hayward B2115	ACHAYWARDB2115	source_reference_raw	isolated_by	2	124	142	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1585
NCPPB 1585	B2115	B2115	isolate_code	isolated_by	2	137	142	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1585
NCPPB 1593	ICMP 1617	ICMP1617	collection_number	collection_list	1	41	50	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1593
NCPPB 1593	LMG 534	LMG534	collection_number	collection_list	1	52	59	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1593
NCPPB 1593	ex M.C. Srinivasan	EXMCSRINIVASAN	source_reference_raw	isolated_by	2	89	107	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1593
NCPPB 1594	ex A.C. Padhya	EXACPADHYA	source_reference_raw	isolated_by	1	29	43	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1594
NCPPB 1594	ex M.K. Patel	EXMKPATEL	source_reference_raw	source_of_isolate	2	75	88	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1594
NCPPB 1595	ex M.C. Srinivasan	EXMCSRINIVASAN	source_reference_raw	source_of_isolate	1	31	49	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1595
NCPPB 1596	ex M.C. Srinivasan	EXMCSRINIVASAN	source_reference_raw	source_of_isolate	1	31	49	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1596
NCPPB 1607	B2165	B2165	donor_reference	donor_reference	1	23	28	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1607
NCPPB 1607	ex R.D. Pares	EXRDPARES	source_reference_raw	isolated_by	2	58	71	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1607
NCPPB 1610	R.A. Lelliott	RALELLIOTT	source_reference_raw	isolated_by	1	29	42	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1610
NCPPB 1612	A.C. Hayward B2175	ACHAYWARDB2175	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1612
NCPPB 1612	B2175	B2175	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1612
NCPPB 1615	ICPB XPl99	ICPBXPL99	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1615
NCPPB 1615	R.A. Lelliott	RALELLIOTT	source_reference_raw	isolated_by	2	81	94	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1615
NCPPB 1616	A.C. Hayward B2249F	ACHAYWARDB2249F	source_reference_raw	isolated_by	1	29	48	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1616
NCPPB 1616	B2249F	B2249F	isolate_code	isolated_by	1	42	48	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1616
NCPPB 1622	D.C. Graham	DCGRAHAM	source_reference_raw	isolated_by	1	29	40	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1622
NCPPB 1628	ICPB XA132	ICPBXA132	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1628
NCPPB 1628	A.C. Padhya	ACPADHYA	source_reference_raw	isolated_by	2	81	92	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1628
NCPPB 1629	ex A.C. Padhya	EXACPADHYA	source_reference_raw	isolated_by	1	29	43	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1629
NCPPB 1630	ex D.W. Dye ZZ24	EXDWDYEZZ24	source_reference_raw	isolated_by	1	29	45	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1630
NCPPB 1630	ZZ24	ZZ24	isolate_code	isolated_by	1	41	45	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1630
NCPPB 1630	.		source_reference_raw	source_of_isolate	2	77	78	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1630
NCPPB 1632	ex M. Goto B50	EXMGOTOB50	source_reference_raw	source_of_isolate	1	31	45	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1632
NCPPB 1632	B50	B50	isolate_code	source_of_isolate	1	42	45	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 1632
NCPPB 1633	ICPB XSl	ICPBXSL	collection_number	collection_list	1	41	49	comparison_only_no_source_edit	review_required	strong	high	no	unrecognised_or_digit_free_collection_identifier	1	NCPPB 1633
NCPPB 1633	CFBP 7111	CFBP7111	collection_number	collection_list	1	51	60	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1633
NCPPB 1633	ex W.H. Burkholder	EXWHBURKHOLDER	source_reference_raw	isolated_by	2	90	108	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1633
NCPPB 1633	ex R.S. Dickey	EXRSDICKEY	source_reference_raw	source_of_isolate	3	140	154	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1633
NCPPB 1638	A.C. Hayward B2290	ACHAYWARDB2290	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1638
NCPPB 1638	B2290	B2290	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1638
NCPPB 1645	B2340	B2340	donor_reference	donor_reference	1	23	28	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1645
NCPPB 1645	ex A.H. Ramos SAL/163/B	EXAHRAMOSSAL163B	source_reference_raw	isolated_by	2	58	81	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1645
NCPPB 1645	SAL/163/B	SAL163B	isolate_code	isolated_by	2	72	81	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1645
NCPPB 1646	B2324A	B2324A	donor_reference	donor_reference	1	23	29	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1646
NCPPB 1646	ex W.S. Sutton	EXWSSUTTON	source_reference_raw	isolated_by	2	59	73	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1646
NCPPB 1648	A.C. Hayward B2305	ACHAYWARDB2305	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1648
NCPPB 1648	B2305	B2305	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1648
NCPPB 1654	B2330	B2330	donor_reference	donor_reference	1	23	28	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1654
NCPPB 1654	LMG 837	LMG837	collection_number	collection_list	2	70	77	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1654
NCPPB 1654	ex B.H. Boelema F6	EXBHBOELEMAF6	source_reference_raw	isolated_by	3	107	125	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1654
NCPPB 1654	F6	F6	isolate_code	isolated_by	3	123	125	comparison_only_no_source_edit	review_required	weak	medium	no	identifier_too_weak_for_automatic_search	1	NCPPB 1654
NCPPB 1659	A.C. Hayward B2404	ACHAYWARDB2404	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1659
NCPPB 1659	B2404	B2404	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1659
NCPPB 1668	CS56-27	CS5627	donor_reference	donor_reference	1	23	30	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1668
NCPPB 1671	A.C. Hayward B2536	ACHAYWARDB2536	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1671
NCPPB 1671	B2536	B2536	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1671
NCPPB 1672	A.C. Hayward B2540B	ACHAYWARDB2540B	source_reference_raw	isolated_by	1	29	48	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1672
NCPPB 1672	B2540B	B2540B	isolate_code	isolated_by	1	42	48	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1672
NCPPB 1680	ICPB XP200	ICPBXP200	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1680
NCPPB 1680	D.C. Graham	DCGRAHAM	source_reference_raw	isolated_by	2	81	92	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1680
NCPPB 1683	ATCC 19867	ATCC19867	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1683
NCPPB 1683	ICMP 3945	ICMP3945	collection_number	collection_list	1	53	62	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1683
NCPPB 1684	ICPB XR117	ICPBXR117	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1684
NCPPB 1684	A.C. Hayward B2602	ACHAYWARDB2602	source_reference_raw	isolated_by	2	81	99	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1684
NCPPB 1684	B2602	B2602	isolate_code	isolated_by	2	94	99	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1684
NCPPB 1685	B2631	B2631	donor_reference	donor_reference	1	23	28	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1685
NCPPB 1685	ex H.L. Harvey WA134	EXHLHARVEYWA134	source_reference_raw	isolated_by	2	58	78	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1685
NCPPB 1685	WA134	WA134	isolate_code	isolated_by	2	73	78	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1685
NCPPB 1697	A.C. Hayward B2024	ACHAYWARDB2024	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1697
NCPPB 1697	B2024	B2024	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1697
NCPPB 1698	B650	B650	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1698
NCPPB 1698	ATCC 14985	ATCC14985	collection_number	collection_list	2	69	79	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1698
NCPPB 1698	LMG 7429	LMG7429	collection_number	collection_list	2	81	89	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1698
NCPPB 1698	ex C. Logan XL59/10	EXCLOGANXL5910	source_reference_raw	isolated_by	3	119	138	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1698
NCPPB 1698	XL59/10	XL5910	isolate_code	isolated_by	3	131	138	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1698
NCPPB 1699	A.C. Hayward B2019	ACHAYWARDB2019	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1699
NCPPB 1699	B2019	B2019	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1699
NCPPB 1700	B648	B648	donor_reference	donor_reference	1	23	27	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1700
NCPPB 1700	ATCC 14982	ATCC14982	collection_number	collection_list	2	69	79	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1700
NCPPB 1700	ex C. Logan XL 59/6	EXCLOGANXL596	source_reference_raw	isolated_by	3	109	128	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1700
NCPPB 1701	ATCC 14983	ATCC14983	collection_number	collection_list	1	41	51	comparison_only_no_source_edit	auto_validated	strong	low	yes		1	NCPPB 1701
NCPPB 1701	A.C. Hayward B649 ex C. Logan XL59/9	ACHAYWARDB649EXCLOGANXL599	source_reference_raw	isolated_by	2	81	117	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1701
NCPPB 1701	B649	B649	isolate_code	isolated_by	2	94	98	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1701
NCPPB 1701	XL59/9	XL599	isolate_code	isolated_by	2	111	117	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1701
NCPPB 1711	B1548	B1548	donor_reference	donor_reference	1	23	28	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1711
NCPPB 1711	ex M.D. Sutton P125	EXMDSUTTONP125	source_reference_raw	isolated_by	2	58	77	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1711
NCPPB 1711	P125	P125	isolate_code	isolated_by	2	73	77	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1711
NCPPB 1712	A.C. Hayward B1334	ACHAYWARDB1334	source_reference_raw	isolated_by	1	29	47	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1712
NCPPB 1712	B1334	B1334	isolate_code	isolated_by	1	42	47	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1712
NCPPB 1713	A.C. Hayward B912	ACHAYWARDB912	source_reference_raw	isolated_by	1	29	46	comparison_only_no_source_edit	review_required	not_searchable	low	no	preserved_source_text_not_a_search_identifier	1	NCPPB 1713
NCPPB 1713	B912	B912	isolate_code	isolated_by	1	42	46	comparison_only_no_source_edit	auto_validated	medium	medium	yes		1	NCPPB 1713
