query_id	ncppb_number	query_track	query_tier	identifier_raw	identifier_normalized	identifier_type	identifier_strength	expected_genus	retrieval_strategy	query_variants_json	local_match_variants_json	ncbi_database	query_term	page_size	max_records
bc02dd29818bb0362754	NCPPB 2389	ncppb_number	exact_full_identifier	NCPPB 2389	NCPPB2389	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2389"",""NCPPB2389"",""NCPPB:2389""]"	"[""NCPPB 2389"",""NCPPB2389"",""NCPPB:2389""]"	biosample	"(""NCPPB 2389""[Text Word] OR ""NCPPB2389""[Text Word] OR ""NCPPB:2389""[Text Word])"	100	500
97cfba4442bb4d4a59ba	NCPPB 2393	ncppb_number	exact_full_identifier	NCPPB 2393	NCPPB2393	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2393"",""NCPPB2393"",""NCPPB:2393""]"	"[""NCPPB 2393"",""NCPPB2393"",""NCPPB:2393""]"	biosample	"(""NCPPB 2393""[Text Word] OR ""NCPPB2393""[Text Word] OR ""NCPPB:2393""[Text Word])"	100	500
2607bc2bb96c353a9998	NCPPB 2417	ncppb_number	exact_full_identifier	NCPPB 2417	NCPPB2417	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2417"",""NCPPB2417"",""NCPPB:2417""]"	"[""NCPPB 2417"",""NCPPB2417"",""NCPPB:2417""]"	biosample	"(""NCPPB 2417""[Text Word] OR ""NCPPB2417""[Text Word] OR ""NCPPB:2417""[Text Word])"	100	500
b43b24532b014f5fcea6	NCPPB 2436	ncppb_number	exact_full_identifier	NCPPB 2436	NCPPB2436	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2436"",""NCPPB2436"",""NCPPB:2436""]"	"[""NCPPB 2436"",""NCPPB2436"",""NCPPB:2436""]"	biosample	"(""NCPPB 2436""[Text Word] OR ""NCPPB2436""[Text Word] OR ""NCPPB:2436""[Text Word])"	100	500
ca679c944994ec1ae9e3	NCPPB 2438	ncppb_number	exact_full_identifier	NCPPB 2438	NCPPB2438	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2438"",""NCPPB2438"",""NCPPB:2438""]"	"[""NCPPB 2438"",""NCPPB2438"",""NCPPB:2438""]"	biosample	"(""NCPPB 2438""[Text Word] OR ""NCPPB2438""[Text Word] OR ""NCPPB:2438""[Text Word])"	100	500
1a246c124f050c773291	NCPPB 2439	ncppb_number	exact_full_identifier	NCPPB 2439	NCPPB2439	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2439"",""NCPPB2439"",""NCPPB:2439""]"	"[""NCPPB 2439"",""NCPPB2439"",""NCPPB:2439""]"	biosample	"(""NCPPB 2439""[Text Word] OR ""NCPPB2439""[Text Word] OR ""NCPPB:2439""[Text Word])"	100	500
f56e8a231257b1ce8171	NCPPB 2443	ncppb_number	exact_full_identifier	NCPPB 2443	NCPPB2443	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2443"",""NCPPB2443"",""NCPPB:2443""]"	"[""NCPPB 2443"",""NCPPB2443"",""NCPPB:2443""]"	biosample	"(""NCPPB 2443""[Text Word] OR ""NCPPB2443""[Text Word] OR ""NCPPB:2443""[Text Word])"	100	500
9370571e811005cbdda9	NCPPB 2444	ncppb_number	exact_full_identifier	NCPPB 2444	NCPPB2444	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2444"",""NCPPB2444"",""NCPPB:2444""]"	"[""NCPPB 2444"",""NCPPB2444"",""NCPPB:2444""]"	biosample	"(""NCPPB 2444""[Text Word] OR ""NCPPB2444""[Text Word] OR ""NCPPB:2444""[Text Word])"	100	500
e631484a57e2c1778fbd	NCPPB 2446	ncppb_number	exact_full_identifier	NCPPB 2446	NCPPB2446	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2446"",""NCPPB2446"",""NCPPB:2446""]"	"[""NCPPB 2446"",""NCPPB2446"",""NCPPB:2446""]"	biosample	"(""NCPPB 2446""[Text Word] OR ""NCPPB2446""[Text Word] OR ""NCPPB:2446""[Text Word])"	100	500
84c51e4276328823ad42	NCPPB 2475	ncppb_number	exact_full_identifier	NCPPB 2475	NCPPB2475	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2475"",""NCPPB2475"",""NCPPB:2475""]"	"[""NCPPB 2475"",""NCPPB2475"",""NCPPB:2475""]"	biosample	"(""NCPPB 2475""[Text Word] OR ""NCPPB2475""[Text Word] OR ""NCPPB:2475""[Text Word])"	100	500
4438fc50afc72c118de7	NCPPB 2490	ncppb_number	exact_full_identifier	NCPPB 2490	NCPPB2490	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2490"",""NCPPB2490"",""NCPPB:2490""]"	"[""NCPPB 2490"",""NCPPB2490"",""NCPPB:2490""]"	biosample	"(""NCPPB 2490""[Text Word] OR ""NCPPB2490""[Text Word] OR ""NCPPB:2490""[Text Word])"	100	500
cdbb7d280625523bd89c	NCPPB 2492	ncppb_number	exact_full_identifier	NCPPB 2492	NCPPB2492	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2492"",""NCPPB2492"",""NCPPB:2492""]"	"[""NCPPB 2492"",""NCPPB2492"",""NCPPB:2492""]"	biosample	"(""NCPPB 2492""[Text Word] OR ""NCPPB2492""[Text Word] OR ""NCPPB:2492""[Text Word])"	100	500
07c4d3852314fc83772f	NCPPB 2493	ncppb_number	exact_full_identifier	NCPPB 2493	NCPPB2493	ncppb_number	primary	Sphingomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2493"",""NCPPB2493"",""NCPPB:2493""]"	"[""NCPPB 2493"",""NCPPB2493"",""NCPPB:2493""]"	biosample	"(""NCPPB 2493""[Text Word] OR ""NCPPB2493""[Text Word] OR ""NCPPB:2493""[Text Word])"	100	500
ffaefe17223b66b84b09	NCPPB 2494	ncppb_number	exact_full_identifier	NCPPB 2494	NCPPB2494	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2494"",""NCPPB2494"",""NCPPB:2494""]"	"[""NCPPB 2494"",""NCPPB2494"",""NCPPB:2494""]"	biosample	"(""NCPPB 2494""[Text Word] OR ""NCPPB2494""[Text Word] OR ""NCPPB:2494""[Text Word])"	100	500
d3fe00aecd493412bf43	NCPPB 2495	ncppb_number	exact_full_identifier	NCPPB 2495	NCPPB2495	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2495"",""NCPPB2495"",""NCPPB:2495""]"	"[""NCPPB 2495"",""NCPPB2495"",""NCPPB:2495""]"	biosample	"(""NCPPB 2495""[Text Word] OR ""NCPPB2495""[Text Word] OR ""NCPPB:2495""[Text Word])"	100	500
43f1ea5ed6e0d79c5373	NCPPB 2496	ncppb_number	exact_full_identifier	NCPPB 2496	NCPPB2496	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2496"",""NCPPB2496"",""NCPPB:2496""]"	"[""NCPPB 2496"",""NCPPB2496"",""NCPPB:2496""]"	biosample	"(""NCPPB 2496""[Text Word] OR ""NCPPB2496""[Text Word] OR ""NCPPB:2496""[Text Word])"	100	500
99b955e452abcc06b3fc	NCPPB 2497	ncppb_number	exact_full_identifier	NCPPB 2497	NCPPB2497	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2497"",""NCPPB2497"",""NCPPB:2497""]"	"[""NCPPB 2497"",""NCPPB2497"",""NCPPB:2497""]"	biosample	"(""NCPPB 2497""[Text Word] OR ""NCPPB2497""[Text Word] OR ""NCPPB:2497""[Text Word])"	100	500
cd1bd406d203d193af27	NCPPB 2498	ncppb_number	exact_full_identifier	NCPPB 2498	NCPPB2498	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2498"",""NCPPB2498"",""NCPPB:2498""]"	"[""NCPPB 2498"",""NCPPB2498"",""NCPPB:2498""]"	biosample	"(""NCPPB 2498""[Text Word] OR ""NCPPB2498""[Text Word] OR ""NCPPB:2498""[Text Word])"	100	500
d686fe87c9599dec70af	NCPPB 2499	ncppb_number	exact_full_identifier	NCPPB 2499	NCPPB2499	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2499"",""NCPPB2499"",""NCPPB:2499""]"	"[""NCPPB 2499"",""NCPPB2499"",""NCPPB:2499""]"	biosample	"(""NCPPB 2499""[Text Word] OR ""NCPPB2499""[Text Word] OR ""NCPPB:2499""[Text Word])"	100	500
9676683f0b8c829cde95	NCPPB 2503	ncppb_number	exact_full_identifier	NCPPB 2503	NCPPB2503	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2503"",""NCPPB2503"",""NCPPB:2503""]"	"[""NCPPB 2503"",""NCPPB2503"",""NCPPB:2503""]"	biosample	"(""NCPPB 2503""[Text Word] OR ""NCPPB2503""[Text Word] OR ""NCPPB:2503""[Text Word])"	100	500
8ade1a9bbeeab3b432e2	NCPPB 2517	ncppb_number	exact_full_identifier	NCPPB 2517	NCPPB2517	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2517"",""NCPPB2517"",""NCPPB:2517""]"	"[""NCPPB 2517"",""NCPPB2517"",""NCPPB:2517""]"	biosample	"(""NCPPB 2517""[Text Word] OR ""NCPPB2517""[Text Word] OR ""NCPPB:2517""[Text Word])"	100	500
b35db2f7d5e04a576238	NCPPB 2550	ncppb_number	exact_full_identifier	NCPPB 2550	NCPPB2550	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2550"",""NCPPB2550"",""NCPPB:2550""]"	"[""NCPPB 2550"",""NCPPB2550"",""NCPPB:2550""]"	biosample	"(""NCPPB 2550""[Text Word] OR ""NCPPB2550""[Text Word] OR ""NCPPB:2550""[Text Word])"	100	500
0203c705a7d52fa14779	NCPPB 2567	ncppb_number	exact_full_identifier	NCPPB 2567	NCPPB2567	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2567"",""NCPPB2567"",""NCPPB:2567""]"	"[""NCPPB 2567"",""NCPPB2567"",""NCPPB:2567""]"	biosample	"(""NCPPB 2567""[Text Word] OR ""NCPPB2567""[Text Word] OR ""NCPPB:2567""[Text Word])"	100	500
774f1c292ea0ab64fdfe	NCPPB 2572	ncppb_number	exact_full_identifier	NCPPB 2572	NCPPB2572	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2572"",""NCPPB2572"",""NCPPB:2572""]"	"[""NCPPB 2572"",""NCPPB2572"",""NCPPB:2572""]"	biosample	"(""NCPPB 2572""[Text Word] OR ""NCPPB2572""[Text Word] OR ""NCPPB:2572""[Text Word])"	100	500
57e979691e813bf11697	NCPPB 2573	ncppb_number	exact_full_identifier	NCPPB 2573	NCPPB2573	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2573"",""NCPPB2573"",""NCPPB:2573""]"	"[""NCPPB 2573"",""NCPPB2573"",""NCPPB:2573""]"	biosample	"(""NCPPB 2573""[Text Word] OR ""NCPPB2573""[Text Word] OR ""NCPPB:2573""[Text Word])"	100	500
1f503b4e28d8b5e817b9	NCPPB 2574	ncppb_number	exact_full_identifier	NCPPB 2574	NCPPB2574	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2574"",""NCPPB2574"",""NCPPB:2574""]"	"[""NCPPB 2574"",""NCPPB2574"",""NCPPB:2574""]"	biosample	"(""NCPPB 2574""[Text Word] OR ""NCPPB2574""[Text Word] OR ""NCPPB:2574""[Text Word])"	100	500
0dff5a642642fd6b59e1	NCPPB 2575	ncppb_number	exact_full_identifier	NCPPB 2575	NCPPB2575	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2575"",""NCPPB2575"",""NCPPB:2575""]"	"[""NCPPB 2575"",""NCPPB2575"",""NCPPB:2575""]"	biosample	"(""NCPPB 2575""[Text Word] OR ""NCPPB2575""[Text Word] OR ""NCPPB:2575""[Text Word])"	100	500
3c3abfb8ae996b304278	NCPPB 2576	ncppb_number	exact_full_identifier	NCPPB 2576	NCPPB2576	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2576"",""NCPPB2576"",""NCPPB:2576""]"	"[""NCPPB 2576"",""NCPPB2576"",""NCPPB:2576""]"	biosample	"(""NCPPB 2576""[Text Word] OR ""NCPPB2576""[Text Word] OR ""NCPPB:2576""[Text Word])"	100	500
ee7455f465848a14c6f7	NCPPB 2586	ncppb_number	exact_full_identifier	NCPPB 2586	NCPPB2586	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2586"",""NCPPB2586"",""NCPPB:2586""]"	"[""NCPPB 2586"",""NCPPB2586"",""NCPPB:2586""]"	biosample	"(""NCPPB 2586""[Text Word] OR ""NCPPB2586""[Text Word] OR ""NCPPB:2586""[Text Word])"	100	500
330df7bd56e6dc7afd64	NCPPB 2587	ncppb_number	exact_full_identifier	NCPPB 2587	NCPPB2587	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2587"",""NCPPB2587"",""NCPPB:2587""]"	"[""NCPPB 2587"",""NCPPB2587"",""NCPPB:2587""]"	biosample	"(""NCPPB 2587""[Text Word] OR ""NCPPB2587""[Text Word] OR ""NCPPB:2587""[Text Word])"	100	500
cc670e94ab6d3c6ece7a	NCPPB 2588	ncppb_number	exact_full_identifier	NCPPB 2588	NCPPB2588	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2588"",""NCPPB2588"",""NCPPB:2588""]"	"[""NCPPB 2588"",""NCPPB2588"",""NCPPB:2588""]"	biosample	"(""NCPPB 2588""[Text Word] OR ""NCPPB2588""[Text Word] OR ""NCPPB:2588""[Text Word])"	100	500
9087d6929433e345fc3d	NCPPB 2592	ncppb_number	exact_full_identifier	NCPPB 2592	NCPPB2592	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2592"",""NCPPB2592"",""NCPPB:2592""]"	"[""NCPPB 2592"",""NCPPB2592"",""NCPPB:2592""]"	biosample	"(""NCPPB 2592""[Text Word] OR ""NCPPB2592""[Text Word] OR ""NCPPB:2592""[Text Word])"	100	500
8ad3ec392e16927b9354	NCPPB 2593	ncppb_number	exact_full_identifier	NCPPB 2593	NCPPB2593	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2593"",""NCPPB2593"",""NCPPB:2593""]"	"[""NCPPB 2593"",""NCPPB2593"",""NCPPB:2593""]"	biosample	"(""NCPPB 2593""[Text Word] OR ""NCPPB2593""[Text Word] OR ""NCPPB:2593""[Text Word])"	100	500
19684a4fd9b6e3426990	NCPPB 2594	ncppb_number	exact_full_identifier	NCPPB 2594	NCPPB2594	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2594"",""NCPPB2594"",""NCPPB:2594""]"	"[""NCPPB 2594"",""NCPPB2594"",""NCPPB:2594""]"	biosample	"(""NCPPB 2594""[Text Word] OR ""NCPPB2594""[Text Word] OR ""NCPPB:2594""[Text Word])"	100	500
3b491dc8a9846aa95c01	NCPPB 2595	ncppb_number	exact_full_identifier	NCPPB 2595	NCPPB2595	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2595"",""NCPPB2595"",""NCPPB:2595""]"	"[""NCPPB 2595"",""NCPPB2595"",""NCPPB:2595""]"	biosample	"(""NCPPB 2595""[Text Word] OR ""NCPPB2595""[Text Word] OR ""NCPPB:2595""[Text Word])"	100	500
2565b9dbac200e0bc470	NCPPB 2597	ncppb_number	exact_full_identifier	NCPPB 2597	NCPPB2597	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2597"",""NCPPB2597"",""NCPPB:2597""]"	"[""NCPPB 2597"",""NCPPB2597"",""NCPPB:2597""]"	biosample	"(""NCPPB 2597""[Text Word] OR ""NCPPB2597""[Text Word] OR ""NCPPB:2597""[Text Word])"	100	500
d446930e5559e09bbb00	NCPPB 2605	ncppb_number	exact_full_identifier	NCPPB 2605	NCPPB2605	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2605"",""NCPPB2605"",""NCPPB:2605""]"	"[""NCPPB 2605"",""NCPPB2605"",""NCPPB:2605""]"	biosample	"(""NCPPB 2605""[Text Word] OR ""NCPPB2605""[Text Word] OR ""NCPPB:2605""[Text Word])"	100	500
9f0a3bbea41bd15e8388	NCPPB 2614	ncppb_number	exact_full_identifier	NCPPB 2614	NCPPB2614	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2614"",""NCPPB2614"",""NCPPB:2614""]"	"[""NCPPB 2614"",""NCPPB2614"",""NCPPB:2614""]"	biosample	"(""NCPPB 2614""[Text Word] OR ""NCPPB2614""[Text Word] OR ""NCPPB:2614""[Text Word])"	100	500
7714811c8ba8381eb871	NCPPB 2615	ncppb_number	exact_full_identifier	NCPPB 2615	NCPPB2615	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2615"",""NCPPB2615"",""NCPPB:2615""]"	"[""NCPPB 2615"",""NCPPB2615"",""NCPPB:2615""]"	biosample	"(""NCPPB 2615""[Text Word] OR ""NCPPB2615""[Text Word] OR ""NCPPB:2615""[Text Word])"	100	500
0f571592e7b17b913fd1	NCPPB 2616	ncppb_number	exact_full_identifier	NCPPB 2616	NCPPB2616	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2616"",""NCPPB2616"",""NCPPB:2616""]"	"[""NCPPB 2616"",""NCPPB2616"",""NCPPB:2616""]"	biosample	"(""NCPPB 2616""[Text Word] OR ""NCPPB2616""[Text Word] OR ""NCPPB:2616""[Text Word])"	100	500
c93cba6168b9d71a477d	NCPPB 2632	ncppb_number	exact_full_identifier	NCPPB 2632	NCPPB2632	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2632"",""NCPPB2632"",""NCPPB:2632""]"	"[""NCPPB 2632"",""NCPPB2632"",""NCPPB:2632""]"	biosample	"(""NCPPB 2632""[Text Word] OR ""NCPPB2632""[Text Word] OR ""NCPPB:2632""[Text Word])"	100	500
54da778397d2e313711a	NCPPB 2649	ncppb_number	exact_full_identifier	NCPPB 2649	NCPPB2649	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2649"",""NCPPB2649"",""NCPPB:2649""]"	"[""NCPPB 2649"",""NCPPB2649"",""NCPPB:2649""]"	biosample	"(""NCPPB 2649""[Text Word] OR ""NCPPB2649""[Text Word] OR ""NCPPB:2649""[Text Word])"	100	500
62607a5ffcc1035c3214	NCPPB 2654	ncppb_number	exact_full_identifier	NCPPB 2654	NCPPB2654	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2654"",""NCPPB2654"",""NCPPB:2654""]"	"[""NCPPB 2654"",""NCPPB2654"",""NCPPB:2654""]"	biosample	"(""NCPPB 2654""[Text Word] OR ""NCPPB2654""[Text Word] OR ""NCPPB:2654""[Text Word])"	100	500
572b59afcbfc0bbdb853	NCPPB 2665	ncppb_number	exact_full_identifier	NCPPB 2665	NCPPB2665	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2665"",""NCPPB2665"",""NCPPB:2665""]"	"[""NCPPB 2665"",""NCPPB2665"",""NCPPB:2665""]"	biosample	"(""NCPPB 2665""[Text Word] OR ""NCPPB2665""[Text Word] OR ""NCPPB:2665""[Text Word])"	100	500
6b256980f24416351c70	NCPPB 2695	ncppb_number	exact_full_identifier	NCPPB 2695	NCPPB2695	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2695"",""NCPPB2695"",""NCPPB:2695""]"	"[""NCPPB 2695"",""NCPPB2695"",""NCPPB:2695""]"	biosample	"(""NCPPB 2695""[Text Word] OR ""NCPPB2695""[Text Word] OR ""NCPPB:2695""[Text Word])"	100	500
f53f4e942795d6cb638c	NCPPB 2696	ncppb_number	exact_full_identifier	NCPPB 2696	NCPPB2696	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2696"",""NCPPB2696"",""NCPPB:2696""]"	"[""NCPPB 2696"",""NCPPB2696"",""NCPPB:2696""]"	biosample	"(""NCPPB 2696""[Text Word] OR ""NCPPB2696""[Text Word] OR ""NCPPB:2696""[Text Word])"	100	500
a602b7e864e5b8470537	NCPPB 2697	ncppb_number	exact_full_identifier	NCPPB 2697	NCPPB2697	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2697"",""NCPPB2697"",""NCPPB:2697""]"	"[""NCPPB 2697"",""NCPPB2697"",""NCPPB:2697""]"	biosample	"(""NCPPB 2697""[Text Word] OR ""NCPPB2697""[Text Word] OR ""NCPPB:2697""[Text Word])"	100	500
684eba7c0928130eca01	NCPPB 2698	ncppb_number	exact_full_identifier	NCPPB 2698	NCPPB2698	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2698"",""NCPPB2698"",""NCPPB:2698""]"	"[""NCPPB 2698"",""NCPPB2698"",""NCPPB:2698""]"	biosample	"(""NCPPB 2698""[Text Word] OR ""NCPPB2698""[Text Word] OR ""NCPPB:2698""[Text Word])"	100	500
89f0bc8d41cc42a43519	NCPPB 2699	ncppb_number	exact_full_identifier	NCPPB 2699	NCPPB2699	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2699"",""NCPPB2699"",""NCPPB:2699""]"	"[""NCPPB 2699"",""NCPPB2699"",""NCPPB:2699""]"	biosample	"(""NCPPB 2699""[Text Word] OR ""NCPPB2699""[Text Word] OR ""NCPPB:2699""[Text Word])"	100	500
4a369d47a1003104d641	NCPPB 2700	ncppb_number	exact_full_identifier	NCPPB 2700	NCPPB2700	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2700"",""NCPPB2700"",""NCPPB:2700""]"	"[""NCPPB 2700"",""NCPPB2700"",""NCPPB:2700""]"	biosample	"(""NCPPB 2700""[Text Word] OR ""NCPPB2700""[Text Word] OR ""NCPPB:2700""[Text Word])"	100	500
35e7c3020a67a8597abe	NCPPB 2701	ncppb_number	exact_full_identifier	NCPPB 2701	NCPPB2701	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2701"",""NCPPB2701"",""NCPPB:2701""]"	"[""NCPPB 2701"",""NCPPB2701"",""NCPPB:2701""]"	biosample	"(""NCPPB 2701""[Text Word] OR ""NCPPB2701""[Text Word] OR ""NCPPB:2701""[Text Word])"	100	500
2caa876d1bcc3148e8da	NCPPB 2817	ncppb_number	exact_full_identifier	NCPPB 2817	NCPPB2817	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2817"",""NCPPB2817"",""NCPPB:2817""]"	"[""NCPPB 2817"",""NCPPB2817"",""NCPPB:2817""]"	biosample	"(""NCPPB 2817""[Text Word] OR ""NCPPB2817""[Text Word] OR ""NCPPB:2817""[Text Word])"	100	500
b4e321bcda425a5e74c4	NCPPB 2819	ncppb_number	exact_full_identifier	NCPPB 2819	NCPPB2819	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2819"",""NCPPB2819"",""NCPPB:2819""]"	"[""NCPPB 2819"",""NCPPB2819"",""NCPPB:2819""]"	biosample	"(""NCPPB 2819""[Text Word] OR ""NCPPB2819""[Text Word] OR ""NCPPB:2819""[Text Word])"	100	500
063b9900bce44c42c209	NCPPB 2820	ncppb_number	exact_full_identifier	NCPPB 2820	NCPPB2820	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2820"",""NCPPB2820"",""NCPPB:2820""]"	"[""NCPPB 2820"",""NCPPB2820"",""NCPPB:2820""]"	biosample	"(""NCPPB 2820""[Text Word] OR ""NCPPB2820""[Text Word] OR ""NCPPB:2820""[Text Word])"	100	500
c293c34abf0ddd8b4b7c	NCPPB 2821	ncppb_number	exact_full_identifier	NCPPB 2821	NCPPB2821	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2821"",""NCPPB2821"",""NCPPB:2821""]"	"[""NCPPB 2821"",""NCPPB2821"",""NCPPB:2821""]"	biosample	"(""NCPPB 2821""[Text Word] OR ""NCPPB2821""[Text Word] OR ""NCPPB:2821""[Text Word])"	100	500
09dd11c1c7fe6c41ccc0	NCPPB 2822	ncppb_number	exact_full_identifier	NCPPB 2822	NCPPB2822	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2822"",""NCPPB2822"",""NCPPB:2822""]"	"[""NCPPB 2822"",""NCPPB2822"",""NCPPB:2822""]"	biosample	"(""NCPPB 2822""[Text Word] OR ""NCPPB2822""[Text Word] OR ""NCPPB:2822""[Text Word])"	100	500
bb7a6aa59c7b41d1d29b	NCPPB 2825	ncppb_number	exact_full_identifier	NCPPB 2825	NCPPB2825	ncppb_number	primary	Xanthomonas	full_ncppb_identifier_variants_then_structured_exact_local_validation	"[""NCPPB 2825"",""NCPPB2825"",""NCPPB:2825""]"	"[""NCPPB 2825"",""NCPPB2825"",""NCPPB:2825""]"	biosample	"(""NCPPB 2825""[Text Word] OR ""NCPPB2825""[Text Word] OR ""NCPPB:2825""[Text Word])"	100	500
