ncppb_number	biosample_accession	ncbi_uid	discovery_tracks	discovery_tiers	organism	taxid	matched_identifier	matched_identifier_type	identifier_strength	matched_field	evidence_class	identity_match_status	taxonomy_status	identity_review_required	taxonomy_review_required	manual_review_required	decision	review_reason	conflicting_ncppb_numbers	source_url
NCPPB 4373	SAMN17385983	17385983	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385983
NCPPB 4373	SAMN17385982	17385982	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385982
NCPPB 4373	SAMN17385981	17385981	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385981
NCPPB 4373	SAMN17385980	17385980	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385980
NCPPB 4373	SAMN17385979	17385979	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385979
NCPPB 4373	SAMN17385978	17385978	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385978
NCPPB 4373	SAMN17385977	17385977	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385977
NCPPB 4373	SAMN17385976	17385976	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385976
NCPPB 4373	SAMN17385975	17385975	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385975
NCPPB 4373	SAMN17385974	17385974	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385974
NCPPB 4373	SAMN17385973	17385973	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385973
NCPPB 4373	SAMN17385972	17385972	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385972
NCPPB 4373	SAMN17385971	17385971	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385971
NCPPB 4373	SAMN17385970	17385970	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385970
NCPPB 4373	SAMN17385969	17385969	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385969
NCPPB 4373	SAMN17385968	17385968	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385968
NCPPB 4373	SAMN17385967	17385967	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385967
NCPPB 4373	SAMN17385966	17385966	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385966
NCPPB 4373	SAMN17385965	17385965	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385965
NCPPB 4373	SAMN17385964	17385964	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385964
NCPPB 4373	SAMN17385963	17385963	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385963
NCPPB 4373	SAMN17385962	17385962	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385962
NCPPB 4373	SAMN17385961	17385961	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385961
NCPPB 4373	SAMN17385960	17385960	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier	1946	https://www.ncbi.nlm.nih.gov/biosample/SAMN17385960
NCPPB 4373	SAMN17385959	17385959	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385959
NCPPB 4373	SAMN17385958	17385958	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385958
NCPPB 4373	SAMN17385957	17385957	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385957
NCPPB 4373	SAMN17385956	17385956	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385956
NCPPB 4373	SAMN17385955	17385955	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385955
NCPPB 4373	SAMN17385954	17385954	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385954
NCPPB 4373	SAMN17385953	17385953	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385953
NCPPB 4373	SAMN17385952	17385952	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385952
NCPPB 4373	SAMN17385951	17385951	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385951
NCPPB 4373	SAMN17385950	17385950	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385950
NCPPB 4373	SAMN17385949	17385949	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385949
NCPPB 4373	SAMN17385948	17385948	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier	2986	https://www.ncbi.nlm.nih.gov/biosample/SAMN17385948
NCPPB 4373	SAMN17385947	17385947	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier	347	https://www.ncbi.nlm.nih.gov/biosample/SAMN17385947
NCPPB 4373	SAMN17385946	17385946	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385946
NCPPB 4373	SAMN17385945	17385945	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385945
NCPPB 4373	SAMN17385944	17385944	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385944
NCPPB 4373	SAMN17385943	17385943	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385943
NCPPB 4373	SAMN17385942	17385942	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385942
NCPPB 4373	SAMN17385941	17385941	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385941
NCPPB 4373	SAMN17385940	17385940	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385940
NCPPB 4373	SAMN17385939	17385939	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385939
NCPPB 4373	SAMN17385938	17385938	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385938
NCPPB 4373	SAMN17385937	17385937	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385937
NCPPB 4373	SAMN17385936	17385936	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385936
NCPPB 4373	SAMN17385935	17385935	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385935
NCPPB 4373	SAMN17385934	17385934	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385934
NCPPB 4373	SAMN17385933	17385933	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385933
NCPPB 4373	SAMN17385932	17385932	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385932
NCPPB 4373	SAMN17385931	17385931	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385931
NCPPB 4373	SAMN17385930	17385930	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385930
NCPPB 4373	SAMN17385929	17385929	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385929
NCPPB 4373	SAMN17385928	17385928	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385928
NCPPB 4373	SAMN17385927	17385927	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385927
NCPPB 4373	SAMN17385926	17385926	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385926
NCPPB 4373	SAMN17385925	17385925	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385925
NCPPB 4373	SAMN17385924	17385924	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385924
NCPPB 4373	SAMN17385923	17385923	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385923
NCPPB 4373	SAMN17385922	17385922	other_references	expected_genus	Xanthomonas campestris	339					no_exact_identifier	no_exact_identifier	same_genus_different_species	no	no	no	reject	no_exact_identifier		https://www.ncbi.nlm.nih.gov/biosample/SAMN17385922
