ncppb_number	ncppb_current_name	snapshot_status	all_searchable_identifiers	confirmed_biosample_accessions	provisional_biosample_accessions	ncppb_track_biosample_accessions	other_references_track_biosample_accessions	historical_v1_recheck_biosample_accessions	assembly_accessions	assembly_levels	sra_run_accessions	bioproject_accessions	provisional_assembly_accessions	provisional_sra_run_accessions	provisional_bioproject_accessions	sequence_availability_category	identity_match_status	taxonomy_consistency_status	taxonomy_review_required	manual_review_required	review_reason	accepted_candidate_count	review_candidate_count	rejected_candidate_count
NCPPB 4412	Xanthomonas euvesicatoria pv. alfalfae (ex Riker et al. 1935) Constantin et al. 2016 comb. nov.	present_in_v2_snapshot	NCPPB 4412; LMG 495; ATCC 11765; CFBP 7686	SAMN05003921; SAMN02903171			SAMN05003921; SAMN02903171		GCF_001401625.1	Contig	SRR3530426; SRR1510075	PRJNA321805; PRJNA254238				draft_assembly_available	confirmed_exact_collection_identifier	compatible_synonym; same_name	no	no		2	0	0
NCPPB 4413	Xanthomonas campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4413													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4414	Xanthomonas campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4414; Protect 1599													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4415	Xanthomonas campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4415; Protect 766													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4418	Xanthomonas campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4418													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4433	Xanthomonas vasicola pv. musacearum (Yirgou & Bradbury 1968) Dye 1978	present_in_v2_snapshot	NCPPB 4433; 20709953	SAMN00991252		SAMN00991252					SRR494496	PRJNA163297				raw_reads_only	confirmed_exact_ncppb_identifier	same_name	no	no		1	0	0
NCPPB 4434	Xanthomonas vasicola pv. musacearum (Yirgou & Bradbury 1968) Dye 1978	present_in_v2_snapshot	NCPPB 4434; 20702295	SAMN00991253		SAMN00991253					SRR494497	PRJNA163299				raw_reads_only	confirmed_exact_ncppb_identifier	same_name	no	no		1	0	0
NCPPB 4435	Xanthomonas hortorum Vauterin et al. 1995	present_in_v2_snapshot	NCPPB 4435; 20722939													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4446	Xanthomonas dyei Young et al. 2010	present_in_v2_snapshot	NCPPB 4446; ICMP 12167; CFBP 7245	SAMN56511376; SAMN05560230; SAMN43282364; SAMN43282128; SAMN43281663; SAMD00253031		SAMN56511376	SAMN05560230; SAMN43282364; SAMN43282128; SAMN43281663; SAMD00253031		GCF_002939865.1; GCF_042685705.1; GCF_042648245.1; GCF_042432045.1	Scaffold; Contig	SRR37629082; SRR37789899	PRJNA1437458; PRJNA338624; PRJNA595761				draft_assembly_available	confirmed_exact_ncppb_identifier; confirmed_exact_collection_identifier	same_name	no	no		6	0	0
NCPPB 4448	Xanthomonas translucens pv. pistaciae Giblot-Ducray et al 2009	present_in_v2_snapshot	NCPPB 4448; CS283; ICMP 16316													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4449	Xanthomonas cerealis pv. pistaciae Tambong et al. 2024	present_in_v2_snapshot	NCPPB 4449; CS284; ICMP 16317	SAMN21172023			SAMN21172023		GCF_021906995.1	Complete Genome		PRJNA720632				complete_genome_available	confirmed_exact_collection_identifier	same_name	no	no		1	0	0
NCPPB 4450	Xanthomonas campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4450													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4451	Xanthomonas campestris pv. raphani (White 1930) Dye 1978	present_in_v2_snapshot	NCPPB 4451													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4466	Xanthomonas sp. Dowson 1939	present_in_v2_snapshot	NCPPB 4466; WHRI 64A	SAMN42161493; SAMN40354561		SAMN42161493	SAMN40354561		GCF_056725105.1; GCF_040203125.2	Complete Genome	SRR29644153; SRR30040128; SRR28281429; SRR30293598	PRJNA1129555; PRJNA991976				complete_genome_available	confirmed_exact_ncppb_identifier; confirmed_exact_collection_identifier	same_name; compatible_synonym	no	no		2	0	0
NCPPB 4468	Xanthomonas sp. Dowson 1939	present_in_v2_snapshot	NCPPB 4468; CSL972199	SAMN42161495		SAMN42161495			GCF_041475675.1	Complete Genome	SRR29644181; SRR30040126	PRJNA1129555				complete_genome_available	confirmed_exact_ncppb_identifier	same_name	no	no		1	0	0
NCPPB 4584	Xanthomonas graminis pv. arrhenatheri Tambong et al. 2024	present_in_v2_snapshot	NCPPB 4584; NCPPB 2699; LMG 588; ATCC 29090													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4590	Xanthomonas citri pv. citri (Hasse 1915) Constantin 2016 comb. nov.	present_in_v2_snapshot	NCPPB 4590; CFBP 3369; LMG 9322; ICMP 15804; ATCC 49118; ICPB 10518; D 3213	SAMN40354539; SAMN47254572; SAMEA114332011; SAMN05003919; SAMN02903175		SAMN40354539	SAMN47254572; SAMEA114332011; SAMN05003919; SAMN02903175		GCF_040202855.1; GCF_056846615.1; GCF_963669775.1; GCF_001401655.1	Scaffold; Complete Genome; Contig	SRR28281414; SRR30293561; SRR32606474; ERR12095350; SRR3530231; SRR1509921	PRJNA991976; PRJNA1232944; PRJEB65884; PRJNA321802; PRJNA254373				complete_genome_available	confirmed_exact_ncppb_identifier; confirmed_exact_collection_identifier	same_name	no	no		5	0	0
NCPPB 4594	Xanthomonas sp. Dowson 1939	present_in_v2_snapshot	NCPPB 4594	SAMN56511377		SAMN56511377					SRR37629081; SRR37789898	PRJNA1437458				raw_reads_only	confirmed_exact_ncppb_identifier	same_genus_different_species	yes	yes	same_genus_different_species	1	0	0
NCPPB 4600	Xanthomonas nasturtii Vicente et al. 2017	present_in_v2_snapshot	NCPPB 4600; WHRI 8853	SAMN27412262; SAMN04922375			SAMN27412262; SAMN04922375		GCF_023337295.3; GCF_001660815.1	Complete Genome; Contig	SRR25378124; SRR27397231; SRR6131963	PRJNA982082; PRJNA320159				complete_genome_available	confirmed_exact_collection_identifier	same_name	no	no		2	0	0
NCPPB 4601	Xanthomonas floridensis Vicente et al. 2017	present_in_v2_snapshot	NCPPB 4601; WHRI 8848	SAMN36318506; SAMN04922374			SAMN36318506; SAMN04922374		GCF_034929335.1; GCF_001642575.1	Contig	SRR25160157; SRR6130696	PRJNA991923; PRJNA320158				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		2	0	0
NCPPB 4613	Xanthomonas vasicola pv. vasculorum (Cobb 1894) Lang et al. 2017	present_in_v2_snapshot	NCPPB 4613; NE744	SAMN36357967		SAMN36357967			GCF_030551435.2	Contig	SRR25194058	PRJNA992549				draft_assembly_available	confirmed_exact_ncppb_identifier	same_name	no	no		1	0	0
NCPPB 4614	Xanthomonas vasicola pv. vasculorum (Cobb 1894) Lang et al. 2017	present_in_v2_snapshot	NCPPB 4614; SAM119	SAMN36357968	SAMN36357978	SAMN36357968			GCF_030551355.2	Contig	SRR25194047	PRJNA992549	GCF_045887055.1	SRR25194028	PRJNA992549	draft_assembly_available	confirmed_exact_ncppb_identifier; provisional_exact_other_reference_identifier	same_name	no	yes	medium_identifier_requires_corroboration	1	1	0
NCPPB 4615	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4615; B100; CFBP 7306; ATCC 29497; DSMZ 1526		SAMN25050887									SRR17731511; SRR17731510; SRR17731509; SRR17731508; SRR17731507; SRR17731506; SRR17731505; SRR17731504; SRR17731503; SRR17731502; SRR17731501; SRR17731500	PRJNA798238	ambiguous_needs_review	unstructured_exact_identifier_only	same_name	no	yes	exact_identifier_only_in_title	0	1	0
NCPPB 4618	Xanthomonas phaseoli (ex Smith) Gabriel et al. 1989 VP	present_in_v2_snapshot	NCPPB 4618; LMG 29033; ATCC 49119	SAMN26806290			SAMN26806290		GCA_022749655.1	Complete Genome		PRJNA817702				complete_genome_available	confirmed_exact_collection_identifier	same_name	no	no		1	0	0
NCPPB 4622	Xanthomonas nasturtii	present_in_v2_snapshot	NCPPB 4622; Protect 13 E6													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4623	Xanthomonas arboricola pv. pruni (Smith) Vauterin et al.	present_in_v2_snapshot	NCPPB 4623; Protect OB Box 3 A6													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4625	Xanthomonas campestris pv. armoraciae	present_in_v2_snapshot	NCPPB 4625; WHRI 8481; CSL 20313511													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4629	Xanthomonas dyei Young et al. 2010	present_in_v2_snapshot	NCPPB 4629; ICMP 1921; CFBP 7268; PDDCC 1921	SAMN56511378		SAMN56511378					SRR37629080; SRR37789897	PRJNA1437458				raw_reads_only	confirmed_exact_ncppb_identifier	same_name	no	no		1	0	0
NCPPB 4630	Xanthomonas dyei Young et al. 2010	present_in_v2_snapshot	NCPPB 4630; ICMP 2374; CFBP 7269; PDDCC 2374; ZZ22	SAMN56511379		SAMN56511379					SRR37629079; SRR37789896	PRJNA1437458				raw_reads_only	confirmed_exact_ncppb_identifier	same_name	no	no		1	0	0
NCPPB 4631	Xanthomonas campestris	present_in_v2_snapshot	NCPPB 4631; WHRI 8482; CSL 20313251	SAMN40354518			SAMN40354518		GCF_040194495.1	Scaffold	SRR28281129; SRR30295612	PRJNA991952				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		1	0	0
NCPPB 4632	Xanthomonas dyei pv. eucalypti Young et al. 2010	present_in_v2_snapshot	NCPPB 4632; ICMP 6041; CFBP 7261	SAMN56511380		SAMN56511380					SRR37629078; SRR37789895	PRJNA1437458				raw_reads_only	confirmed_exact_ncppb_identifier	same_name	no	no		1	0	0
NCPPB 4633	Xanthomonas dyei Young et al. 2010	present_in_v2_snapshot	NCPPB 4633; ICMP 6759	SAMN56511381		SAMN56511381					SRR37629077; SRR37789894	PRJNA1437458				raw_reads_only	confirmed_exact_ncppb_identifier	same_name	no	no		1	0	0
NCPPB 4634	Xanthomonas dyei Young et al. 2010	present_in_v2_snapshot	NCPPB 4634; ICMP 13401; CFBP 7271	SAMN56511382		SAMN56511382					SRR37629076; SRR37789893	PRJNA1437458				raw_reads_only	confirmed_exact_ncppb_identifier	same_name	no	no		1	0	0
NCPPB 4635	Xanthomonas campestris pv. tardicrescens	present_in_v2_snapshot	NCPPB 4635; ICMP 4292													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4660	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4660; WHRI 8891A	SAMN36001536			SAMN36001536		GCF_034553975.1	Contig	SRR25039487	PRJNA988133				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		1	0	0
NCPPB 4661	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4661; WHRI 3811	SAMN36368309; SAMN10440464			SAMN36368309; SAMN10440464		GCA_035023425.1; GCF_047458975.1	Contig	SRR25205302	PRJNA988133; PRJNA505826				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		2	0	0
NCPPB 4662	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4662; WHRI 8909A	SAMN36001539			SAMN36001539		GCF_034554015.1	Contig	SRR25039484	PRJNA988133				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		1	0	0
NCPPB 4663	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4663; WHRI 8960	SAMN36293677			SAMN36293677		GCF_035011845.1	Contig	SRR25133474	PRJNA485808				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		1	0	0
NCPPB 4664	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4664; WHRI 8959A	SAMN36001541			SAMN36001541		GCF_034554075.1	Contig	SRR25039482	PRJNA988133				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		1	0	0
NCPPB 4665	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4665; WHRI 8964	SAMN36001542			SAMN36001542		GCF_034554095.1	Contig	SRR25039481	PRJNA988133				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		1	0	0
NCPPB 4666	Xanthomonas nasturtii Vicente et al., 2017	present_in_v2_snapshot	NCPPB 4666; WHRI 8984	SAMN27412261; SAMN09828208			SAMN27412261; SAMN09828208		GCF_023337315.1; GCF_003409975.1	Contig; Scaffold	SRR25378123	PRJNA982082; PRJNA485802				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		2	0	0
NCPPB 4668	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4668; WHRI 6181	SAMN36346923; SAMN10440477			SAMN36346923; SAMN10440477		GCA_035023305.1; GCF_047458755.1	Contig	SRR25183374; SRR25183344	PRJNA988133; PRJNA505826				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		2	0	0
NCPPB 4669	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4669; WHRI 8450A	SAMN36368340; SAMN10440482			SAMN36368340; SAMN10440482		GCA_035025925.1; GCA_056578565.1	Contig	SRR25205287	PRJNA988133; PRJNA505826				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		2	0	0
NCPPB 4670	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4670; WHRI 3849A	SAMN36368317; SAMN10440467			SAMN36368317; SAMN10440467		GCF_047458875.1	Contig	SRR25205312	PRJNA988133; PRJNA505826				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		2	0	0
NCPPB 4671	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4671; WHRI 1279A	SAMN36368308; SAMN10440469			SAMN36368308; SAMN10440469		GCF_047458835.1	Contig	SRR25205313	PRJNA988133; PRJNA505826				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		2	0	0
NCPPB 4675	Xanthomonas euroxanthea Martins et al. 2020	present_in_v2_snapshot	NCPPB 4675; CPBF 424; LMG 31037	SAMEA4722874; SAMEA7742038		SAMEA4722874	SAMEA4722874; SAMEA7742038		GCF_900476395.1; GCF_905187425.1	Contig; Complete Genome	ERR2767969; ERR5106569	PRJEB27248; PRJEB42194				complete_genome_available	confirmed_exact_ncppb_identifier; confirmed_exact_collection_identifier	same_name	no	no		2	0	0
NCPPB 4676	Xanthomonas arboricola pv. juglandis	present_in_v2_snapshot	NCPPB 4676; CPBF 1521; LMG 31040	SAMEA4722873			SAMEA4722873		GCF_900476315.1	Contig	ERR2767972	PRJEB27248				draft_assembly_available	confirmed_exact_collection_identifier	same_name	no	no		1	0	0
NCPPB 4678	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4678	SAMN56511383; SAMN43286080	SAMN49888164	SAMN56511383; SAMN43286080			GCF_041521225.1	Contig	SRR37629075; SRR37789892; SRR30327314	PRJNA1437458; PRJNA774128				draft_assembly_available	confirmed_exact_ncppb_identifier; unstructured_exact_identifier_only	same_name	no	yes	exact_identifier_only_in_title	2	1	0
NCPPB 4679	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4679	SAMN56511384	SAMN49888165	SAMN56511384					SRR37629074; SRR37789891	PRJNA1437458				raw_reads_only	confirmed_exact_ncppb_identifier; unstructured_exact_identifier_only	same_name	no	yes	exact_identifier_only_in_title	1	1	0
NCPPB 4680	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4680; Xc23	SAMN56511385; SAMN43286081		SAMN56511385; SAMN43286081			GCF_041521275.1	Contig	SRR37629073; SRR37789890; SRR30327313	PRJNA1437458; PRJNA774128				draft_assembly_available	confirmed_exact_ncppb_identifier	same_name	no	no		2	0	0
NCPPB 4681	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4681; Xc27	SAMN56511386	SAMN17198917; SAMN17198916; SAMN17198915	SAMN56511386					SRR37629071; SRR37789888	PRJNA1437458	GCF_028750535.1; GCF_028750555.1; GCF_028750515.1	SRR14108855; SRR14108857; SRR14108858	PRJNA689092	raw_reads_only	confirmed_exact_ncppb_identifier; provisional_exact_other_reference_identifier	same_name	no	yes	medium_identifier_requires_corroboration	1	3	0
NCPPB 4682	Xanthomonas campestris pv. campestris (Pammel 1895) Dowson 1939	present_in_v2_snapshot	NCPPB 4682; Xc318	SAMN56511387; SAMN43286082		SAMN56511387; SAMN43286082			GCF_041519825.1	Contig	SRR37629070; SRR37789887; SRR30327312	PRJNA1437458; PRJNA774128				draft_assembly_available	confirmed_exact_ncppb_identifier	same_name	no	no		2	0	0
NCPPB 4692	Xanthomonas hydrangeae Dia et al. 2021	present_in_v2_snapshot	NCPPB 4692; GBBC 2123; LMG 31884	SAMN41996498; SAMEA7356589		SAMN41996498	SAMEA7356589		GCF_041228055.1; GCA_905142475.1	Complete Genome	SRR29500230; SRR30016869; ERR4656966; ERR4656970	PRJNA1127218; PRJEB38813				complete_genome_available	confirmed_exact_ncppb_identifier; confirmed_exact_collection_identifier	same_name	no	no		2	0	0
NCPPB 4693	Xanthomonas hydrangeae Dia et al. 2021	present_in_v2_snapshot	NCPPB 4693; GBBC 2199; LMG 31886	SAMEA7356591			SAMEA7356591		GCF_905142465.1	Complete Genome	ERR4656968; ERR4656972	PRJEB38813				complete_genome_available	confirmed_exact_collection_identifier	same_name	no	no		1	0	0
NCPPB 4698	Xanthomonas hortorum Vauterin et al. 1995	present_in_v2_snapshot	NCPPB 4698; 1294-6													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4699	Xanthomonas hortorum Vauterin et al. 1995	present_in_v2_snapshot	NCPPB 4699; 0894-4													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4700	Xanthomonas hortorum Vauterin et al. 1995	present_in_v2_snapshot	NCPPB 4700; 1294-9													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4701	Xanthomonas campestris pv. incanae (Kendrick & Baker 1942) Dye 1978	present_in_v2_snapshot	NCPPB 4701; CFBP 5686-20													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4702	Xanthomonas campestris pv. incanae (Kendrick & Baker 1942) Dye 1978	present_in_v2_snapshot	NCPPB 4702; CFBP 1371-04													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4703	Xanthomonas campestris pv. incanae (Kendrick & Baker 1942) Dye 1978	present_in_v2_snapshot	NCPPB 4703; CFBP 1606-13													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4704	Xanthomonas vasicola pv. vasculorum (Cobb 1894) Lang et al. 2017	present_in_v2_snapshot	NCPPB 4704; Co-126-2		SAMN36357988								GCF_045892355.1	SRR25194051	PRJNA992549	ambiguous_needs_review	provisional_exact_other_reference_identifier	same_name	no	yes	medium_identifier_requires_corroboration	0	1	0
NCPPB 4705	Xanthomonas vasicola pv. vasculorum (Cobb 1894) Lang et al. 2017	present_in_v2_snapshot	NCPPB 4705; Arg-1A		SAMN36357994; SAMN07735936								GCF_045887275.1; GCF_002490275.1	SRR25194045	PRJNA992549; PRJNA413069	ambiguous_needs_review	provisional_exact_other_reference_identifier	same_name	no	yes	medium_identifier_requires_corroboration	0	2	0
NCPPB 4706	Xanthomonas vasicola pv. vasculorum (Cobb 1894) Lang et al. 2017	present_in_v2_snapshot	NCPPB 4706													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4707	Xanthomonas vasicola pv. vasculorum (Cobb 1894) Lang et al. 2017	present_in_v2_snapshot	NCPPB 4707; ARG-3A		SAMN36357996								GCF_045892375.1	SRR25194044	PRJNA992549	ambiguous_needs_review	provisional_exact_other_reference_identifier	same_name	no	yes	medium_identifier_requires_corroboration	0	1	0
NCPPB 4708	Xanthomonas vasicola pv. vasculorum (Cobb 1894) Lang et al. 2017	present_in_v2_snapshot	NCPPB 4708; IL02(1)YDC													no_confirmed_public_data	no_confirmed_identity_match	not_assessed_no_confirmed_match	no	no		0	0	0
NCPPB 4709	Xanthomonas vasicola pv. holcicola (Elliott 1930) Vauterin et al. 1995	present_in_v2_snapshot	NCPPB 4709; NE-18 Xvh		SAMN36358007								GCF_045886155.1	SRR25194033	PRJNA992549	ambiguous_needs_review	provisional_exact_other_reference_identifier	same_name	no	yes	medium_identifier_requires_corroboration	0	1	0
